bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-77-8008-01A	TCGA-77-8008-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8008-11A	TCGA-77-8008-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8008-11A	TCGA-77-8008-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8008-11A	TCGA-77-8008-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8008-11A	TCGA-77-8008-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8009-01A	TCGA-77-8009-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8009-01A	TCGA-77-8009-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8009-01A	TCGA-77-8009-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8009-01A	TCGA-77-8009-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8009-11A	TCGA-77-8009-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8009-11A	TCGA-77-8009-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-85-7950-01A	TCGA-85-7950-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-85-7950-01A	TCGA-85-7950-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-85-7950-01A	TCGA-85-7950-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-85-7950-01A	TCGA-85-7950-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-85-7950-10A	TCGA-85-7950-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-85-7950-10A	TCGA-85-7950-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-90-7964-01A	TCGA-90-7964-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-90-7964-01A	TCGA-90-7964-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-90-7964-01A	TCGA-90-7964-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-90-7964-01A	TCGA-90-7964-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-90-7964-10A	TCGA-90-7964-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-90-7964-10A	TCGA-90-7964-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-90-7964-11A	TCGA-90-7964-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-90-7964-11A	TCGA-90-7964-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-94-7943-01A	TCGA-94-7943-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-94-7943-01A	TCGA-94-7943-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-94-7943-01A	TCGA-94-7943-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-94-7943-01A	TCGA-94-7943-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-94-7943-10A	TCGA-94-7943-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-94-7943-10A	TCGA-94-7943-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-43-8115-01A	TCGA-43-8115-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-43-8115-01A	TCGA-43-8115-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-43-8115-01A	TCGA-43-8115-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-43-8115-01A	TCGA-43-8115-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-43-8115-10A	TCGA-43-8115-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-43-8115-10A	TCGA-43-8115-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-43-8115-11A	TCGA-43-8115-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-43-8115-11A	TCGA-43-8115-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-43-8116-01A	TCGA-43-8116-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-43-8116-01A	TCGA-43-8116-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-43-8116-01A	TCGA-43-8116-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-43-8116-01A	TCGA-43-8116-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-43-8116-10A	TCGA-43-8116-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-43-8116-10A	TCGA-43-8116-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-43-8116-11A	TCGA-43-8116-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-43-8116-11A	TCGA-43-8116-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-7823-01B	TCGA-56-7823-01B-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-7823-01B	TCGA-56-7823-01B-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-7823-01B	TCGA-56-7823-01B-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-7823-01B	TCGA-56-7823-01B-11W	Repli-G	[Not Available]	[Not Available]
TCGA-56-7823-10A	TCGA-56-7823-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-56-7823-10A	TCGA-56-7823-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-7823-11A	TCGA-56-7823-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-7823-11A	TCGA-56-7823-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-7823-11A	TCGA-56-7823-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-7823-11A	TCGA-56-7823-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-8082-01A	TCGA-56-8082-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-8082-01A	TCGA-56-8082-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-8082-01A	TCGA-56-8082-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-8082-01A	TCGA-56-8082-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-56-8082-10A	TCGA-56-8082-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-56-8082-10A	TCGA-56-8082-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-8082-11A	TCGA-56-8082-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-8082-11A	TCGA-56-8082-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-8082-11A	TCGA-56-8082-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-8082-11A	TCGA-56-8082-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-8083-01A	TCGA-56-8083-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-8083-01A	TCGA-56-8083-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-8083-01A	TCGA-56-8083-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-8083-01A	TCGA-56-8083-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-56-8083-10A	TCGA-56-8083-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-56-8083-10A	TCGA-56-8083-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-8083-11A	TCGA-56-8083-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-8083-11A	TCGA-56-8083-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-8083-11A	TCGA-56-8083-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-8083-11A	TCGA-56-8083-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-8201-01A	TCGA-56-8201-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-8201-01A	TCGA-56-8201-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-8201-01A	TCGA-56-8201-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-8201-01A	TCGA-56-8201-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-56-8201-10A	TCGA-56-8201-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-56-8201-10A	TCGA-56-8201-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-8201-11A	TCGA-56-8201-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-8201-11A	TCGA-56-8201-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-8201-11A	TCGA-56-8201-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-8201-11A	TCGA-56-8201-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8128-01A	TCGA-77-8128-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8128-01A	TCGA-77-8128-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8128-01A	TCGA-77-8128-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8128-01A	TCGA-77-8128-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8128-10A	TCGA-77-8128-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8128-10A	TCGA-77-8128-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8130-01A	TCGA-77-8130-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8130-01A	TCGA-77-8130-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8130-01A	TCGA-77-8130-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8130-01A	TCGA-77-8130-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8130-10A	TCGA-77-8130-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8130-10A	TCGA-77-8130-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8131-01A	TCGA-77-8131-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8131-01A	TCGA-77-8131-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8131-01A	TCGA-77-8131-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8131-01A	TCGA-77-8131-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8131-10A	TCGA-77-8131-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8131-10A	TCGA-77-8131-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8133-01A	TCGA-77-8133-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8133-01A	TCGA-77-8133-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8133-01A	TCGA-77-8133-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8133-01A	TCGA-77-8133-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8133-10A	TCGA-77-8133-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8133-10A	TCGA-77-8133-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8136-01A	TCGA-77-8136-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8136-01A	TCGA-77-8136-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8136-01A	TCGA-77-8136-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8136-01A	TCGA-77-8136-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8136-10A	TCGA-77-8136-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8136-10A	TCGA-77-8136-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8138-01A	TCGA-77-8138-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8138-01A	TCGA-77-8138-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8138-01A	TCGA-77-8138-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8138-01A	TCGA-77-8138-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8138-10A	TCGA-77-8138-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8138-10A	TCGA-77-8138-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8139-01A	TCGA-77-8139-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8139-01A	TCGA-77-8139-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8139-01A	TCGA-77-8139-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8139-01A	TCGA-77-8139-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8139-10A	TCGA-77-8139-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8139-10A	TCGA-77-8139-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8140-01A	TCGA-77-8140-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8140-01A	TCGA-77-8140-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8140-01A	TCGA-77-8140-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8140-01A	TCGA-77-8140-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8140-10A	TCGA-77-8140-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8140-10A	TCGA-77-8140-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8143-01A	TCGA-77-8143-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8143-01A	TCGA-77-8143-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8143-01A	TCGA-77-8143-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8143-01A	TCGA-77-8143-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8143-10A	TCGA-77-8143-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8143-10A	TCGA-77-8143-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8144-01A	TCGA-77-8144-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8144-01A	TCGA-77-8144-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8144-01A	TCGA-77-8144-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8144-01A	TCGA-77-8144-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8144-10A	TCGA-77-8144-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8144-10A	TCGA-77-8144-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8145-01A	TCGA-77-8145-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8145-01A	TCGA-77-8145-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8145-01A	TCGA-77-8145-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8145-01A	TCGA-77-8145-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8145-10A	TCGA-77-8145-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8145-10A	TCGA-77-8145-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8146-01A	TCGA-77-8146-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8146-01A	TCGA-77-8146-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8146-01A	TCGA-77-8146-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8146-01A	TCGA-77-8146-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8146-10A	TCGA-77-8146-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8146-10A	TCGA-77-8146-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8148-01A	TCGA-77-8148-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8148-01A	TCGA-77-8148-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8148-01A	TCGA-77-8148-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8148-01A	TCGA-77-8148-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8148-10A	TCGA-77-8148-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8148-10A	TCGA-77-8148-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8150-01A	TCGA-77-8150-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8150-01A	TCGA-77-8150-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8150-01A	TCGA-77-8150-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8150-01A	TCGA-77-8150-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8150-10A	TCGA-77-8150-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8150-10A	TCGA-77-8150-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8154-01A	TCGA-77-8154-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8154-01A	TCGA-77-8154-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8154-01A	TCGA-77-8154-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8154-01A	TCGA-77-8154-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8154-10A	TCGA-77-8154-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8154-10A	TCGA-77-8154-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8156-01A	TCGA-77-8156-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-8156-01A	TCGA-77-8156-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-8156-01A	TCGA-77-8156-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-8156-01A	TCGA-77-8156-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-8156-10A	TCGA-77-8156-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-8156-10A	TCGA-77-8156-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8048-01A	TCGA-85-8048-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-85-8048-01A	TCGA-85-8048-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-85-8048-01A	TCGA-85-8048-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-85-8048-01A	TCGA-85-8048-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8048-10A	TCGA-85-8048-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-85-8048-10A	TCGA-85-8048-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8049-01A	TCGA-85-8049-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-85-8049-01A	TCGA-85-8049-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-85-8049-01A	TCGA-85-8049-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-85-8049-01A	TCGA-85-8049-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8049-10A	TCGA-85-8049-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-85-8049-10A	TCGA-85-8049-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8052-01A	TCGA-85-8052-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-85-8052-01A	TCGA-85-8052-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-85-8052-01A	TCGA-85-8052-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-85-8052-01A	TCGA-85-8052-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8052-10A	TCGA-85-8052-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-85-8052-10A	TCGA-85-8052-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8070-01A	TCGA-85-8070-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-85-8070-01A	TCGA-85-8070-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-85-8070-01A	TCGA-85-8070-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-85-8070-01A	TCGA-85-8070-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8070-10A	TCGA-85-8070-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-85-8070-10A	TCGA-85-8070-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8071-01A	TCGA-85-8071-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-85-8071-01A	TCGA-85-8071-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-85-8071-01A	TCGA-85-8071-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-85-8071-01A	TCGA-85-8071-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8071-10A	TCGA-85-8071-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-85-8071-10A	TCGA-85-8071-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8072-01A	TCGA-85-8072-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-85-8072-01A	TCGA-85-8072-01A-31H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-85-8072-01A	TCGA-85-8072-01A-31R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-85-8072-01A	TCGA-85-8072-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-85-8072-10A	TCGA-85-8072-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-85-8072-10A	TCGA-85-8072-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-92-8063-01A	TCGA-92-8063-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-92-8063-01A	TCGA-92-8063-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-92-8063-01A	TCGA-92-8063-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-92-8063-01A	TCGA-92-8063-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-92-8063-01G	TCGA-92-8063-01G-01D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-92-8063-01H	TCGA-92-8063-01H-01D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-92-8063-10A	TCGA-92-8063-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-92-8063-10A	TCGA-92-8063-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-92-8064-01A	TCGA-92-8064-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-92-8064-01A	TCGA-92-8064-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-92-8064-01A	TCGA-92-8064-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-92-8064-01A	TCGA-92-8064-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-92-8064-01E	TCGA-92-8064-01E-01D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-92-8064-01F	TCGA-92-8064-01F-01D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-92-8064-10A	TCGA-92-8064-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-92-8064-10A	TCGA-92-8064-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-92-8065-01A	TCGA-92-8065-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-92-8065-01A	TCGA-92-8065-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-92-8065-01A	TCGA-92-8065-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-92-8065-01A	TCGA-92-8065-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-92-8065-10A	TCGA-92-8065-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-92-8065-10A	TCGA-92-8065-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-94-8035-01A	TCGA-94-8035-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-94-8035-01A	TCGA-94-8035-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-94-8035-01A	TCGA-94-8035-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-94-8035-01A	TCGA-94-8035-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-94-8035-10A	TCGA-94-8035-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
