mean.A	mean.B	delta	Pvalue.ttest	p.adjust.BH	Pvalue.wilcox	a.shapiro.pvalue	b.shapiro.pvalue
CSN1S1|1446	0.448193366701	0.0614494020938067	0.386743964607194	0.0713267372169309	0.111175921788704	0.671834313031879	1.6448844783195e-40	5.33880468554208e-11
CSN1S2A|286828	0.0940402192845535	0.000127710325451659	0.0939125089591019	0.0685472983479292	0.107480111683316	0.343425055851407	8.58864321979201e-41	0.702365196405263
CSN2|1447	8.25400477970611	0.0909442104113831	8.16306056929472	0.276129284524075	0.351382815207871	0.363788797952787	3.01002659121748e-41	1.59523251001768e-11
CSN3|1448	0.427989916918962	0.794816805452517	-0.366826888533555	0.486658338748613	0.562335792033305	0.867783044310148	1.10214295608575e-36	5.18738257207172e-12
CSNK1A1L|122011	3.00401775628754	0.998878664456627	2.00513909183091	5.26949873119311e-08	3.66739248983477e-07	0.148700156011412	1.13435573393869e-32	9.23660590172635e-05
CSNK1A1P|161635	1.79099722375629	1.10868858304727	0.682308640709021	0.0536102171447236	0.0870780374804409	0.146053849226201	7.10238792427962e-38	1.72320321788873e-05
CSNK1A1|1452	4024.13718731582	4672.54728087804	-648.410093562223	0.039959487217155	0.0679569803298066	0.184263762056402	0.000155211544003918	0.000910638956373226
CSNK1D|1453	2978.63123223744	2978.31646276734	0.314769470098327	0.997719741268525	0.998245979630537	0.534444024506662	4.92203771339605e-14	0.00345915292094088
CSNK1E|1454	1930.87914805682	1770.02965112372	160.849496933098	0.12251159338989	0.17664762440395	0.23046480357905	2.80186001352844e-12	0.164486456674579
CSNK1G1|53944	697.945114018914	573.15221159541	124.792902423504	0.0212621298841092	0.0401889880915711	1.1806080197948e-05	3.58268174017685e-11	1.29239436904284e-06
CSNK1G2|1455	1516.49903375767	1301.99636207257	214.502671685104	0.00111788289167269	0.00320637798951271	0.0155213561698835	7.10585427598766e-10	0.846484546553883
CSNK1G3|1456	720.672236011776	683.35439919021	37.3178368215664	0.181869501163755	0.247610260503518	0.330486122726992	2.4346338680738e-08	0.00194178241684265
CSNK2A1P|283106	943.382422989973	696.115259358436	247.267163631537	9.76350077749165e-11	1.00733009120459e-09	0.000144401112653129	7.73755723950684e-18	0.675948386924698
CSNK2A1|1457	1822.07448205346	1206.8517665874	615.222715466053	2.78910185940855e-23	1.00815229358304e-21	4.42972097400143e-10	7.15060497376185e-19	0.19434358627204
CSNK2A2|1459	568.493666625489	608.35743997471	-39.863773349221	0.307181122187629	0.384862123612266	0.766919311129762	1.13683118954527e-11	0.00302601096522121
CSNK2B|1460	3716.9844152114	3320.22064286547	396.763772345925	0.021582381175633	0.0406670216516998	0.317211645773676	4.45918834862596e-22	0.0405785786173502
CSPG4PY2|84664	0.123502055124404	0.0418568176328129	0.0816452374915908	0.225880874085878	0.297051000887597	0.166179114979301	2.60847581010252e-40	6.50038959262478e-13
CSPG4|1464	1585.76010299214	4643.32450335193	-3057.56440035979	0.0160502087915774	0.0316305276156533	0.131618403147877	1.38751252442055e-31	8.62219239503099e-08
CSPG5|10675	27.5664132292171	39.2125541106624	-11.6461408814454	0.309941306888848	0.387539112916543	0.739171812190349	5.75979016067734e-29	3.32486839044509e-09
CSPP1|79848	478.742647889018	224.089627181046	254.653020707972	4.94360959438741e-24	1.92229637466606e-22	8.03619351429343e-14	8.40283790442745e-24	0.0171045306993308
CSRNP1|64651	1007.07998471584	3483.86986104288	-2476.78987632704	0.00184317005063375	0.00495834962127378	2.3786694741442e-11	2.56960367559224e-24	1.10953926239772e-08
CSRNP2|81566	741.648524379451	641.574034163363	100.074490216088	0.0303556334356907	0.0540061967130127	0.0045176987547879	5.98963232547435e-10	0.00327292321724619
CSRNP3|80034	11.1721740968867	14.5359560210915	-3.36378192420483	0.175355633746169	0.239890011850561	0.00649272481387098	7.60503229201164e-28	3.27245375529115e-07
CSRP1|1465	9801.74010099101	36785.8046767545	-26984.0645757635	0.000776603108646103	0.00234787784179254	3.62883963691366e-10	8.64997560050375e-35	1.61754314616226e-06
CSRP2BP|57325	773.552875076493	894.53212553056	-120.979250454067	0.0420239109703708	0.0709650366945784	0.00885544958405727	8.61409574366008e-19	0.00636418899276922
CSRP2|1466	216.504610105562	431.077252396661	-214.572642291099	0.000740249745343103	0.00225223288702419	7.7556673196464e-06	6.97741915535888e-28	0.00102642621897348
CSRP3|8048	0.417883003547075	9.34150163156357e-05	0.41778958853076	0.000206924872180755	0.000733616741623742	0.0034465622936516	2.76659778133345e-39	0.312201774575157
CST11|140880	0.13268850623862	0.718777047200655	-0.586088540962035	0.0759280010324533	0.117182424204863	0.664937720855113	1.20785444222251e-36	2.36173480514606e-10
CST1|1469	2351.57349190331	8.88848198353236	2342.68500991978	5.2466511151974e-18	1.16958734034873e-16	7.63641411635644e-21	3.54067969939277e-35	4.29424223665087e-09
CST2|1470	89.8875176941216	8.88027753646076	81.0072401576609	5.7370736380495e-13	7.71333689160696e-12	1.96627404128628e-10	2.56192630624185e-35	3.86380170386378e-08
CST3|1471	12850.6200291676	18664.4514651441	-5813.83143597657	0.000646748462906389	0.00200126491212224	4.32781230434088e-06	2.19805978790251e-24	0.00503075186220473
CST4|1472	53.907416603292	0.378491825115843	53.5289247781762	0.000246838553661183	0.000858072712560531	9.52364460376562e-18	1.00689365236365e-39	2.13313868454599e-11
CST5|1473	4.27211787606816	0.674392504934775	3.59772537113339	0.001416568906662	0.00394942642893502	0.00176909909981754	2.60052483649481e-39	1.06150362504612e-10
CST6|1474	72.3067395964503	87.204730392184	-14.8979907957337	0.709564548365082	0.76284598326876	0.912702840253636	1.27561993477925e-39	7.48674270453505e-10
CST7|8530	266.328791902425	277.161198348008	-10.8324064455824	0.850898378619349	0.882312859163326	0.93527702561982	1.83455349996824e-35	6.58934019264307e-06
CST8|10047	0.138773248878364	0.0287901277535195	0.109983121124845	0.0033098249722889	0.0082089896721507	0.457452872578156	4.68422454410881e-38	3.72945191608375e-12
CST9L|128821	0.304429460339202	0.153232815506734	0.151196644832468	0.201925435200121	0.270291505417504	0.197104833225198	4.82550419156275e-39	2.41287974451823e-11
CST9|128822	0.381595404552668	0.217055260745762	0.164540143806907	0.140474245164262	0.198805868026985	0.565143204430673	4.33402592228265e-38	3.62091599157216e-09
CSTA|1475	626.559175341982	16141.4961789158	-15514.9370035738	0.0371652714168653	0.0639544202044809	0.000306588785006848	3.92703656269143e-40	2.13651272229618e-10
CSTB|1476	5364.95967942778	37462.8511237371	-32097.8914443093	0.0252549708785898	0.0462542200810282	0.345497237570261	2.78716621945386e-38	1.04457435045977e-09
CSTF1|1477	854.878998267984	575.720951052435	279.158047215549	1.35223105732459e-21	4.24505440946959e-20	1.26246910909329e-10	1.90006622394182e-25	0.984407526621665
CSTF2T|23283	697.424751947661	716.614412284533	-19.1896603368716	0.61698641998548	0.681993549516631	0.450111776354166	3.31151320737005e-14	0.439210766667881
CSTF2|1478	468.414273212112	325.061077484162	143.35319572795	3.09787923072554e-05	0.00013317118610977	2.77212376972556e-06	9.03488216293586e-21	0.000183423019135288
CSTF3|1479	625.552362282253	399.038741069272	226.513621212982	5.02781922970324e-19	1.23772370030021e-17	1.13885617073831e-13	5.1564103960689e-15	0.0428186219867725
CSTL1|128817	1.42184177547847	0.243270137560653	1.17857163791782	3.33973138710944e-09	2.78731809385138e-08	0.000541310613900963	6.3338130798606e-33	9.41286638827262e-11
CSTT|164380	0.148169199112642	0.000106820165162072	0.14806237894748	0.000870996624858435	0.00259053045124852	0.581731864485803	1.91554324205274e-39	0.398524738368861
CS|1431	4864.50712477897	4789.16948265834	75.3376421206303	0.737609563445175	0.786367325116466	0.789753348128928	4.05654683297962e-12	0.0314223520429692
CT45A1|541466	56.944454373537	0.222844504369994	56.721609869167	0.000245659246994565	0.000854562860055136	0.19663522265985	6.11600882289664e-39	4.42678988871484e-11
CT45A2|728911	20.821678735668	0.216918681555177	20.6047600541128	0.000183717680046333	0.00065907875048598	0.00736565343474211	7.86563290340669e-39	1.63747243020542e-10
CT45A3|441519	7.86177062652659	9.68945142116939e-05	7.86167373201238	0.0580839026438528	0.0931722433381531	0.317866948875882	1.13466864855996e-40	0.443875168565714
CT45A4|441520	16.5198410248854	0.14501092546912	16.3748300994163	0.000416342619124503	0.00136461211897273	0.344114899253883	4.86825768557634e-39	9.39032455690823e-12
CT45A5|441521	24.0282643306787	0.0390476253560719	23.9892167053226	9.80461499797923e-07	5.58697059460204e-06	0.0614176365476996	1.92055284440476e-37	3.65509103365739e-12
CT45A6|541465	0.538457330883381	0.000111216093601239	0.53834611478978	0.051347314199005	0.0839676387855513	0.76072589413873	1.27497039379062e-40	0.0110017662848925
CT47A10|728036	0.0780245681527193	0.000136952110228255	0.0778876160424911	0.125709586340302	0.18063714425761	0.0272800230428341	6.08783172988928e-41	0.253948388762095
CT47A11|255313	0.000106176161234029	7.41468084430254e-05	3.20293527910038e-05	0.0349144865627159	0.0606916707830938	0.0359177374704528	0.868138336308769	0.300708058174544
CT47A1|728096	0.0485129726698872	0.00012107524078007	0.0483918974291071	0.208520834924071	0.277851847210935	0.46817438346183	3.90500890936296e-41	0.0954559964587077
CT47A2|728090	3.32898921910517	0.17472517480686	3.15426404429831	0.045801256176416	0.076246297783021	0.0801150056409641	1.68324458575133e-40	6.4799972877886e-13
CT47A6|728062	1.34567820411812	9.29974564950075e-05	1.34558520666163	0.229187502244865	0.300648431958937	0.563314149545749	3.57711830735927e-41	0.734147716459666
CT47A7|653282	0.264365013234373	8.83897782699558e-05	0.264276623456103	0.244892048499123	0.317858583885997	0.583589009393565	3.37003178436697e-41	0.139577255224596
CT47A9|728042	3.33437592362203	9.42999886563875e-05	3.33428162363337	0.138534097794363	0.19649225108375	0.535334787423064	5.55687281380456e-41	0.483887662900558
CT47B1|643311	0.091855484769411	0.000101466294017496	0.0917540184753935	7.17206922106412e-06	3.49928120669362e-05	0.418304107558511	6.13265794920664e-38	0.672877924293485
CT62|196993	0.922698210099751	1.24670510991489	-0.32400689981514	0.30897866206948	0.386595216707202	0.295458628670314	3.97271858186972e-34	1.8637133188209e-06
CTAG1B|1485	61.6734294067816	0.0592915898539177	61.6141378169277	0.00014986594317788	0.000551316552478955	0.215563096633357	8.89878356888061e-39	3.42546353614329e-12
CTAG2|30848	69.8020226648496	0.0169263212611841	69.7850963435885	3.07831069631555e-08	2.23009163394688e-07	0.00763809117289919	1.4246697519965e-36	6.53270670482518e-13
CTAGE1|64693	21.9611235599154	20.3439011799875	1.61722237992785	0.494233354301791	0.569614067428431	0.639572980854278	3.15147339224873e-26	0.0408142447066191
CTAGE4|100128553	98.1866577566235	49.7240417837174	48.4626159729061	4.07734958015236e-07	2.47084014846836e-06	3.36874005900849e-05	3.34061608845147e-19	0.00252457929339725
CTAGE5|4253	1131.69015359444	1174.73147585185	-43.0413222574059	0.718186567816799	0.770242186358185	0.674798515535788	9.25438393865319e-14	0.00153353932374368
CTAGE6|340307	16.3970993807373	10.7381574868623	5.65894189387494	0.000841112540845198	0.00251183732015895	0.00607961589930653	2.77395064263212e-17	0.00896785061796521
CTAGE9|643854	250.79038874797	138.358117849899	112.432270898071	3.95983090969378e-06	2.0350259926639e-05	0.000119146014646073	1.06841373011336e-18	0.00825889207428225
CTBP1|1487	2810.8769481243	2620.20328751255	190.673660611754	0.0748744903934357	0.115835141456381	0.714788034186815	2.91118697050573e-19	0.577203257773128
CTBP2|1488	2374.77723078967	1671.29145190483	703.485778884841	1.61611703901074e-12	2.07119219275466e-11	4.88443645322141e-07	1.49461963183219e-19	0.360113211102737
CTBS|1486	722.251325285064	750.700260317223	-28.4489350321585	0.528647063071784	0.602378335660273	0.679750064553425	6.63382095560397e-11	2.43548184085588e-05
CTCFL|140690	67.8721383033291	2.30588735494918	65.5662509483799	0.000534004069909457	0.00169873528963605	0.00248653569493862	3.64699008297231e-39	6.93552386963202e-08
CTCF|10664	1596.86162441651	1290.00959883649	306.852025580019	1.04361032512343e-12	1.36822245115639e-11	4.46756307428759e-09	1.45809752001603e-12	0.0668134019096946
CTDP1|9150	636.976741460309	604.007016012052	32.9697254482571	0.270041381520966	0.345047274334512	0.613671745128543	2.04294886132273e-08	0.23473112515156
CTDSP1|58190	2750.35806638277	3829.70134469161	-1079.34327830883	1.41575326249883e-07	9.27171618257206e-07	3.76266692960928e-09	1.18325601898247e-09	0.190549649194457
CTDSP2|10106	5190.98918384915	5671.45204874345	-480.462864894302	0.0904581382031942	0.136038385251229	0.0220185174957772	2.50991204817587e-17	0.788465253519008
CTDSPL2|51496	784.890507186891	582.755015563373	202.135491623518	2.55769863237307e-07	1.60784172141003e-06	7.70671882965517e-06	2.6391080228306e-08	0.948669164008951
CTDSPL|10217	1938.65702751759	1903.68483650226	34.9721910153351	0.793777433098908	0.835217214548374	0.765886028387741	5.07761722822684e-15	0.00470546005808795
CTF1|1489	152.503959809224	338.65528192415	-186.151322114926	0.0020555381991423	0.00545883517870787	1.0102171394152e-05	2.28293830941668e-27	1.97759841799442e-05
CTGF|1490	5047.58939359184	3985.73992103371	1061.84947255813	0.0362322724342853	0.062537602803557	0.335895149674279	1.06718327352471e-23	0.0140613947822968
CTHRC1|115908	927.717495701545	75.3902731074244	852.32722259412	7.34139569462436e-57	7.93295763191225e-54	1.55118684675805e-19	1.18137691183519e-22	0.0523131991418024
CTH|1491	147.139661901117	151.860636363289	-4.72097446217234	0.866679695670318	0.895285538126027	0.695687169781871	1.58140652905575e-38	0.000140842750818357
CTLA4|1493	88.2374788519645	43.2252529848202	45.0122258671443	0.00335570294830703	0.00830488735399664	8.60294171131051e-07	8.18443153860006e-37	7.53862731639843e-09
CTNNA1|1495	8602.54464320836	9785.9250284168	-1183.38038520844	0.027177144797808	0.0491867030891921	0.0222549652671065	6.67810307827684e-08	0.140451408790662
CTNNA2|1496	23.6210257091817	28.5084760510492	-4.88745034186748	0.588866534993931	0.656709333512243	8.71959632685451e-08	2.01792670143974e-39	2.79235907266479e-05
CTNNA3|29119	20.6511255946415	160.305760761782	-139.654635167141	0.0021731381729496	0.00573405729711197	0.000326357315797513	6.39427534644415e-35	4.12370401795908e-07
CTNNAL1|8727	562.633325871814	834.196044885597	-271.562719013783	0.0158268275021355	0.0312502976963209	0.0956925282277376	1.85675110278919e-23	0.000467744360448644
CTNNB1|1499	7705.35846389874	5477.00516714092	2228.35329675781	3.15099975890338e-10	3.015998883452e-09	5.22157368728461e-05	3.334220910433e-31	0.17134452665787
CTNNBIP1|56998	648.98517082128	1214.90625452226	-565.921083700983	0.00240306271205	0.00624364471540099	3.4289640666491e-05	7.29017007737633e-21	1.42121051684271e-06
CTNNBL1|56259	841.972183774505	961.41046395229	-119.438280177784	0.153227617899523	0.21397879357197	0.20136832052563	1.18624842896171e-16	0.00200468307228882
CTNND1|1500	9176.5173281177	10454.1071795102	-1277.58985139253	0.222346148884869	0.292946722887457	0.725929561959467	1.21892930390581e-12	0.000881013073507653
CTNND2|1501	75.2169852886233	52.524129906945	22.6928553816783	0.0945096495662618	0.141303350949965	0.000280495963371756	1.14271391683996e-36	0.015211239219055
CTNS|1497	403.885114958523	360.256401311706	43.6287136468168	0.0350341149536019	0.0608326635751354	0.103767974557566	1.03522822748607e-16	0.56179588425635
CTPS2|56474	587.15587064419	396.262774528695	190.893096115494	7.21594553407353e-12	8.50951049741893e-11	2.08204784692284e-07	4.26415981392015e-18	0.626978203728022
CTPS|1503	692.382169029325	341.774396270352	350.607772758973	1.68471976716937e-21	5.25668412458272e-20	7.83663812416979e-15	2.30087749965247e-17	0.011520055583956
CTR9|9646	1193.11889284816	989.403681969035	203.715210879124	9.17827760925172e-07	5.24747272307736e-06	4.67721807679982e-05	1.19362329677317e-13	0.0313493820161951
CTRB1|1504	731.757511824838	54.7214115990058	677.036100225832	0.347281604389701	0.425826482305599	0.153711639997144	2.71961007807939e-41	6.54139277782849e-11
CTRB2|440387	673.041112599548	45.8124878056136	627.228624793934	0.343338683353481	0.422198564834775	0.167424883973853	2.72583547811413e-41	2.41446578721586e-12
CTRC|11330	8.5184942862678	11.3149117678525	-2.79641748158465	0.741959077319399	0.790224714242081	0.32780286748254	4.1845270836299e-41	6.68801523530189e-11
CTRL|1506	13.4539788129184	6.90597493467481	6.54800387824354	2.71770741278241e-09	2.29335186567347e-08	3.90003136153253e-06	8.67807336354441e-21	0.00207160908921579
CTSA|5476	7489.68027897813	5171.76942361458	2317.91085536355	0.00412058559412686	0.00988430223542687	4.36171993922508e-07	1.23076605995919e-26	6.63198661981275e-08
CTSB|1508	27448.020241607	14364.6480916238	13083.3721499832	1.70194046747177e-13	2.43671825227775e-12	2.98346799487549e-08	9.75069434355064e-35	0.00217865280125669
CTSC|1075	4300.37008093139	2540.04860480933	1760.32147612206	5.54422361050771e-08	3.84945738746479e-07	2.53168385591139e-05	2.76699143049315e-26	0.00204916139652362
CTSD|1509	23635.4374782074	20754.8735107795	2880.56396742782	0.200175779725715	0.268421979854265	0.142704601450837	3.56726042578552e-18	0.0108986736268027
CTSE|1510	12092.3574323914	27151.398747468	-15059.0413150766	0.00529606536383881	0.0122433867790761	0.163299447940662	1.63684387593733e-24	0.000285733419898768
CTSF|8722	458.204925668897	1045.49083286811	-587.28590719921	1.30376514040586e-05	6.07250501308364e-05	6.23280407503921e-09	3.14373754816007e-24	0.0130257754164393
CTSG|1511	29.489978626708	84.0288654343874	-54.5388868076794	0.000287106837847998	0.000980144743574532	2.91336003336653e-11	6.31496323717797e-39	0.00143965685119691
CTSH|1512	4271.80216057414	3266.772733406	1005.02942716814	0.0346276154582021	0.0602848785696894	0.108748029422445	2.61683084774393e-30	0.00287285083371077
CTSK|1513	1701.82320342774	1125.35638124452	576.466822183222	0.000119410991289458	0.000449674809641209	0.0686982788876999	2.05902915873529e-25	0.0165193866600563
CTSL1|1514	1603.99780092091	1180.12996433922	423.867836581693	0.0208391375536729	0.0394912620559774	0.000953882219038431	3.36433198422931e-18	4.07755443336477e-05
CTSL2|1515	492.721955079983	167.548808066672	325.173147013311	0.0340707779794345	0.0594768423344758	2.28681682194217e-06	1.71164398308874e-40	3.65112627052365e-09
CTSL3|392360	0.0146570626310848	0.000120341294985247	0.0145367213360995	0.00181315289316076	0.00488656367149956	0.29421091786589	1.63621620742616e-39	0.176542497615806
CTSO|1519	775.549302260832	1169.69317822979	-394.143875968962	0.000489384399060202	0.00157091167872186	7.57361896469398e-05	1.21502451246335e-12	0.665825540161
CTSS|1520	4448.988249966	3077.4852285769	1371.5030213891	0.0012494493454323	0.00353875631274253	0.00573773294334155	3.73874477476216e-14	0.000460604575061376
CTSW|1521	134.993706233858	181.654044302549	-46.6603380686905	0.159355924089241	0.221167881935794	0.621297987844278	3.50854577808799e-26	9.69558451973905e-05
CTSZ|1522	4189.19839104833	3591.52593941096	597.672451637364	0.266531687182748	0.341093440724864	0.00943354344519284	1.24063216807418e-31	4.46254367342281e-05
CTTNBP2NL|55917	1055.04598586079	1007.87184167782	47.1741441829678	0.716213829695454	0.768585936518783	0.000836787478381616	2.15945383027287e-12	4.61474827658466e-07
CTTNBP2|83992	105.641572734031	338.508952747445	-232.867380013414	0.00808424546848617	0.0176103600757018	2.61181628094169e-06	1.3191216329234e-29	4.76145144197309e-08
CTTN|2017	3731.12514991389	2805.38445072138	925.740699192505	1.87921829954031e-06	1.02204585186389e-05	0.00222216890260666	1.35187547941108e-27	0.220525680391913
CTU1|90353	260.541875311273	202.254451909554	58.2874234017192	6.04386490165814e-06	2.99436752644651e-05	0.0136632239745227	3.30236157147049e-15	0.0190407877170552
CTU2|348180	257.939912650889	214.917224832092	43.0226878187974	0.00335577154004949	0.00830488735399664	0.0427520501054535	5.68330462382588e-16	0.0110947639966505
CTXN1|404217	179.471241456423	219.297833035497	-39.8265915790738	0.444644005217201	0.522074006125721	0.97624566633508	1.6998585043473e-27	1.94873361514752e-07
CTXN2|399697	1.188184093546	3.20973094810222	-2.02154685455622	0.0998441162324119	0.148152858976481	0.00431128256835855	1.7306660236656e-40	4.89957566786609e-09
CTXN3|613212	0.326745082394702	0.520278180013167	-0.193533097618465	0.261312048549591	0.335600657203854	0.0320429042812344	3.73931604233797e-37	3.64660269139611e-08
CUBN|8029	39.0620350496028	24.0206358131111	15.0413992364917	0.11432207628145	0.166216737351069	0.697688970159537	3.52673316187372e-40	0.000279365001614018
CUEDC1|404093	446.350078044571	642.687727873178	-196.337649828607	0.00500157761365779	0.0116637198984562	0.00372618790117844	1.04312742729095e-18	0.00197813943133786
CUEDC2|79004	623.675469312455	806.186876763975	-182.511407451519	0.00210800162603394	0.00558515697304204	0.000369524059692155	7.08947415893427e-13	0.00884300412207507
CUL1|8454	1438.55129205049	1348.40542345229	90.1458685982077	0.208905867455462	0.278238492684274	0.112682395819961	1.50565954902137e-11	0.00547085100013941
CUL2|8453	763.764824885813	620.291563025687	143.473261860126	4.73940570762533e-05	0.000195626736194724	0.000462834867146643	1.00049233311516e-14	0.0341315682392362
CUL3|8452	1707.95181776865	1679.35440407654	28.597413692107	0.810694724301882	0.849462763327648	0.116412909169748	2.54351244660314e-22	2.99815405233342e-06
CUL4A|8451	2000.17757039215	1327.48067989048	672.696890501672	4.13307611841806e-20	1.14515770293173e-18	6.98620252226441e-11	7.05744916936415e-17	0.356880808658069
CUL4B|8450	1629.9233517291	1537.14867716311	92.7746745659881	0.501382721459952	0.576656134350696	0.0851426219977866	1.24456036465681e-21	0.00213297150705099
CUL5|8065	857.789526512464	842.725838213831	15.0636882986333	0.768899458356418	0.813557760230654	0.414423367800297	0.00187055642978598	0.0136880984907814
CUL7|9820	1032.62688402251	732.857058131952	299.76982589056	3.6777949317073e-09	3.04348277883444e-08	0.0012644287779867	3.25408493038423e-25	0.89398057150233
CUL9|23113	781.494136571522	762.26275707385	19.2313794976724	0.728848372853829	0.77904966384121	0.365937660032512	3.30902074587224e-25	0.666291488346276
CUTA|51596	1782.23571541888	1971.25546035073	-189.01974493185	0.233293323307195	0.305137619979616	0.260706729708987	5.23550853608781e-15	0.00666352645341165
CUTC|51076	168.725608138844	199.676007342842	-30.9503992039977	0.0243125584921178	0.044836175191024	0.032699449491929	3.71423665152871e-15	0.0055111178793629
CUX1|1523	3072.25219829786	3192.95373843749	-120.701540139626	0.378422048394065	0.457426145162116	0.0553022063695245	6.06786613061687e-27	0.7460193135365
CUX2|23316	11.6515824656551	18.3065627652685	-6.65498029961334	0.0833904855179085	0.126953140899316	1.53021591994062e-05	1.41824552837856e-37	3.49686843586286e-05
CUZD1|50624	30.5345151875196	10.7617590826187	19.7727561049009	0.0763226994902733	0.117749791374197	0.00409588502127338	6.51447704637603e-41	0.037988894793742
CWC15|51503	674.24788122592	725.549001727629	-51.301120501709	0.336005575454219	0.414424840655488	0.281928210567186	1.70403591373154e-16	9.75171957437473e-07
CWC22|57703	670.219777171965	569.987450155352	100.232327016613	0.000434997278728997	0.00141738281694732	0.00118890685784242	1.03196826747743e-16	0.453825252737324
CWC25|54883	411.545253797636	329.270519988196	82.2747338094404	9.38445061800619e-08	6.32541548385703e-07	0.00176097318770033	2.60746698301637e-27	0.0531461936574185
CWC27|10283	411.689701470675	452.102919580442	-40.4132181097668	0.22905717780229	0.300526733922392	0.799148074096675	8.87561104035889e-16	3.74866065048744e-05
CWF19L1|55280	385.7658041696	302.650771293745	83.1150328758543	5.70112811066181e-07	3.37319484841492e-06	2.84636412953367e-06	1.77403955933956e-12	0.00767550973688962
CWF19L2|143884	499.960694123493	505.254678603332	-5.29398447983931	0.921125160210525	0.939988103995342	0.652205066475514	6.49484462283348e-20	7.23919819642838e-05
CWH43|80157	14.105753158243	307.977109423619	-293.871356265376	0.00185193319926638	0.00497866184550715	4.64042452045028e-12	3.50519913321078e-39	3.33236830117765e-08
CX3CL1|6376	942.816949179375	738.11880801291	204.698141166466	0.0564087767559993	0.0908692503395387	0.102338262670649	3.935119637755e-34	0.000100036816821347
CX3CR1|1524	73.1983392495079	80.4522769450704	-7.25393769556254	0.509877444068013	0.584722884665161	7.57361896469398e-05	1.07308325964938e-34	0.00173735747912002
CXADRP2|646243	2.72294189834722	1.882068286466	0.840873611881219	0.116034734468835	0.1684443988814	0.0139761076311231	2.31502102173453e-30	3.95290842250592e-07
CXADRP3|440224	2.21545095700915	0.332544682572915	1.88290627443624	2.45738234789205e-12	3.07075575073474e-11	0.00140898678079949	5.601759772777e-33	1.28266404962727e-07
CXADR|1525	880.266717130825	611.740070773647	268.526646357178	0.00419330821346893	0.0100306199383351	0.0137668241328238	2.54313835939564e-25	0.00295743695318589
CXCL10|3627	908.448539876911	127.562047852539	780.886492024372	5.39125821638264e-14	8.02668038002552e-13	3.01377594296457e-09	7.31012715342053e-35	0.000306940991432358
CXCL11|6373	417.943292838984	44.8513307026648	373.091962136319	7.19452641071107e-11	7.52091760378355e-10	4.09765181729253e-10	1.58175557377008e-36	9.54737383606436e-05
CXCL12|6387	1054.43952641793	2735.44751481314	-1681.00798839521	0.000215885707316918	0.00076091836170363	8.32886555791655e-09	2.08630742383628e-31	0.000162217285008007
CXCL13|10563	776.082401814148	974.350368427032	-198.267966612883	0.662210571082871	0.722453118385803	0.00495760588287606	1.45546842778515e-33	1.14193518657432e-10
CXCL14|9547	2206.12240960202	5392.13358087406	-3186.01117127204	1.67757574606687e-05	7.64026345219585e-05	2.05514032819937e-06	3.4882963637304e-24	0.0339788466438352
CXCL16|58191	4473.333022966	2030.86597540939	2442.4670475566	1.03287783127085e-13	1.50077952964061e-12	4.09765181729253e-10	1.09710969054703e-13	0.0333150621821155
CXCL17|284340	1777.63469864688	6911.51717503406	-5133.88247638718	0.000836272191761125	0.00249920005371873	1.64698792004132e-05	1.90406270754356e-33	3.07102506150074e-05
CXCL1|2919	1801.11825340491	297.262488719315	1503.85576468559	2.32720853183782e-20	6.59943623855832e-19	1.37994292765638e-10	1.00988096155619e-29	3.54164007208405e-07
CXCL2|2920	629.039945945063	376.400210658056	252.639735287007	0.00297826496700974	0.00751650375386318	0.0798817447197734	1.0936602035685e-30	2.24859719679863e-05
CXCL3|2921	750.286211340906	300.801117035725	449.485094305181	2.84185188424164e-06	1.50182911287941e-05	2.08799668184223e-05	4.57653704372957e-31	2.26280267134981e-06
CXCL5|6374	4086.13586643903	920.723046647672	3165.41281979135	3.74686391071635e-08	2.67115616800524e-07	0.00106032439216297	3.19779607270368e-33	3.48086679826654e-09
CXCL6|6372	197.531770795523	27.8526878317079	169.679082963815	4.91374121205361e-08	3.43610425152155e-07	3.49486463117006e-09	1.25249172548126e-36	2.07479740916413e-10
CXCL9|4283	2685.96599011915	299.923986677762	2386.04200344138	4.19085808336882e-22	1.37010361958034e-20	5.83040397898999e-11	5.14008368278086e-31	3.2824619772986e-07
CXCR1|3577	41.7327089808784	56.289658471396	-14.5569494905176	0.232496490520392	0.304269852554447	0.00172881151337206	2.83910685261164e-35	4.891708004769e-06
CXCR2P1|3580	60.0116537979868	18.6782632509038	41.333390547083	6.40579169836827e-07	3.74586469265733e-06	4.8150053144671e-05	3.58681068871882e-30	1.50381764957944e-09
CXCR2|3579	78.5372837633107	367.212723278253	-288.675439514942	0.0133653321593328	0.0270295148308964	1.27182668086737e-05	2.13106725679778e-34	6.46696849168135e-09
CXCR3|2833	172.166061831682	146.73886178915	25.427200042532	0.330576642734253	0.408662635595915	0.263008562578768	5.27743986917624e-25	0.000738424204077158
CXCR4|7852	1894.27061016314	1572.11716527775	322.153444885388	0.430303130866057	0.507762146089489	0.00602967777464072	1.46013062646405e-27	2.34033071053415e-08
CXCR5|643	124.847252856364	188.438061849548	-63.5908089931833	0.36154593903176	0.44082508382545	0.609874172080646	3.37482062158651e-37	1.72606046448276e-09
CXCR6|10663	183.954868940757	241.44307916532	-57.4882102245623	0.148452846286322	0.208316956264403	0.646362187609097	2.94187281659095e-23	0.000157660840421279
